trialNum	rule	iterationName	gameid	time	firstRole	salientFeature	distr1Feature	distr2Feature	selection	timeFromRoundStart	eventType	example_id
0	trees_orange_berries_purple_trunks_or_white_leaves	development	9203-02342de3-ed48-4e91-b7d4-ee13092bb10a	1554917944964	speaker	tree-trunk_color-purple	tree-leaves_color-purple	tree-trunk_color-orange	target	139603.0	clickedObj	-2612307743301201177
1	flowers_purple_stems_thorns	development	9203-02342de3-ed48-4e91-b7d4-ee13092bb10a	1554918059839	speaker	flower-stem_color-purple	flower-petals_color-white	flower-thorns_present-false	target	110557.0	clickedObj	-2589487561055967796
2	bugs_white_legs_purple_wings_or_orange_antennae	development	9203-02342de3-ed48-4e91-b7d4-ee13092bb10a	1554918100523	speaker	bug-legs_color-white	bug-head_color-orange	bug-body_color-purple	target	35108.0	clickedObj	-8213400364011323873
5	bugs_antennae_or_wings_purple_bodies	development	9203-02342de3-ed48-4e91-b7d4-ee13092bb10a	1554918174113	speaker	bug-body_color-purple	bug-bug_wings_color-purple	bug-antennae_present-true	target	23116.0	clickedObj	919040594437501069
6	trees_orange_trunks_or_berries_white_leaves	development	9203-02342de3-ed48-4e91-b7d4-ee13092bb10a	1554918194570	speaker	tree-leaves_color-white	tree-trunk_color-orange	tree-trunk_color-purple	target	14931.0	clickedObj	1545110042004533058
7	fish_white_stripes_or_purple_bodies_whiskers	development	9203-02342de3-ed48-4e91-b7d4-ee13092bb10a	1554918232609	speaker	fish-body_color-purple	fish-stripes_color-orange	fish-fangs_present-true	target	33775.0	clickedObj	-465036622299216146
8	fish_orange_bodies_or_fangs_whiskers	development	9203-02342de3-ed48-4e91-b7d4-ee13092bb10a	1554918255249	speaker	fish-body_color-orange	fish-body_color-orange	fish-stripes_present-false	target	16857.0	clickedObj	-7991621103539701376
10	bugs_wings_antennae	development	9203-02342de3-ed48-4e91-b7d4-ee13092bb10a	1554918321336	speaker	bug-antennae_present	bug-legs_color-purple	bug-bug_wings_color-orange	target	28397.0	clickedObj	8647901612038955228
11	trees_orange_trunks_or_berries_white_leaves	development	9203-02342de3-ed48-4e91-b7d4-ee13092bb10a	1554918346467	speaker	tree-trunk_color-orange	tree-trunk_color-purple	tree-berries_color-orange	target	21352.0	clickedObj	7881985551106253933
12	fish_orange_bodies_or_fangs_whiskers	development	9203-02342de3-ed48-4e91-b7d4-ee13092bb10a	1554918380123	speaker	fish-fangs_present	fish-stripes_color-white	fish-body_color-purple	target	30244.0	clickedObj	-3805425303793527894
13	birds_purple_wings_white_crests_or_white_tails	development	9203-02342de3-ed48-4e91-b7d4-ee13092bb10a	1554918411383	speaker	bird-crest_present	bird-crest_tail_color-white	bird-crest_tail_color-purple	target	27850.0	clickedObj	2578385608480907456
14	bugs_purple_legs_white_heads	development	9203-02342de3-ed48-4e91-b7d4-ee13092bb10a	1554918433492	speaker	bug-legs_color-purple	bug-head_color-white	bug-bug_wings_color-purple	target	18468.0	clickedObj	2856310641876914106
16	trees_purple_berries_or_white_trunks	development	9203-02342de3-ed48-4e91-b7d4-ee13092bb10a	1554918479510	speaker	tree-trunk_color-white	tree-trunk_color-orange	tree-berries_present-true	target	18402.0	clickedObj	-1031676748579780773
17	fish_white_bodies_orange_stripes_or_fangs	development	9203-02342de3-ed48-4e91-b7d4-ee13092bb10a	1554918499754	speaker	fish-stripes_color-orange	fish-stripes_color-orange	fish-whiskers_present-false	target	16384.0	clickedObj	1295585826967568963
19	flowers_purple_stems_white_petals_or_orange_centers	development	9203-02342de3-ed48-4e91-b7d4-ee13092bb10a	1554918553975	speaker	flower-center_color-orange	flower-stem_color-orange	flower-center_color-white	target	24124.0	clickedObj	3581433969915321460
20	bugs_orange_head	development	9203-02342de3-ed48-4e91-b7d4-ee13092bb10a	1554918580257	speaker	bug-head_color-orange	bug-legs_color-white	bug-antennae_present-true	target	20702.0	clickedObj	3823196525881553480
21	bugs_without_wings	development	9203-02342de3-ed48-4e91-b7d4-ee13092bb10a	1554918607468	speaker	bug-wings_present	bug-bug_wings_color-orange	bug-antennae_present-true	target	23255.0	clickedObj	8226088212393460721
22	flowers_orange_petals_purple_centers	development	9203-02342de3-ed48-4e91-b7d4-ee13092bb10a	1554918625064	speaker	flower-petals_color-orange	flower-petals_color-white	flower-center_color-white	target	13324.0	clickedObj	-5165712746005186295
23	trees_orange_trunks_or_berries_white_leaves	development	9203-02342de3-ed48-4e91-b7d4-ee13092bb10a	1554918640842	speaker	tree-leaves_present	tree-leaves_present-true	tree-trunk_color-white	target	11971.0	clickedObj	6376835108548878069
24	birds_orange_tails_or_white_wings_orange_crests	development	9203-02342de3-ed48-4e91-b7d4-ee13092bb10a	1554918672958	speaker	bird-crest_tail_color-orange	bird-crest_present-true	bird-bird_wing_color-white	target	28421.0	clickedObj	506020073075091068
25	birds_purple_wings_white_crests_or_white_tails	development	9203-02342de3-ed48-4e91-b7d4-ee13092bb10a	1554918696408	speaker	bird-crest_tail_color-white	bird-crest_tail_color-white	bird-bird_wing_color-orange	target	20027.0	clickedObj	-8866531648257160915
26	fish_orange_bodies_purple_stripes	development	9203-02342de3-ed48-4e91-b7d4-ee13092bb10a	1554918717662	speaker	fish-stripes_present	fish-fangs_present-false	fish-whiskers_present-true	target	16028.0	clickedObj	8805577580333708544
27	trees_white_leaves_or_orange_berries	development	9203-02342de3-ed48-4e91-b7d4-ee13092bb10a	1554918737117	speaker	tree-berries_color-orange	tree-berries_present-false	tree-leaves_color-purple	target	15325.0	clickedObj	1555815040098868541
28	bugs_purple_legs_white_heads	development	9203-02342de3-ed48-4e91-b7d4-ee13092bb10a	1554918750289	speaker	bug-head_color-white	bug-body_color-purple	bug-antennae_present-true	target	9707.0	clickedObj	-3614955183745745786
37	flowers_thorns_purple_petals_or_orange_stems	development	9203-02342de3-ed48-4e91-b7d4-ee13092bb10a	1554918884627	speaker	flower-thorns_present	flower-center_color-orange	flower-petals_color-orange	target	23834.0	clickedObj	-3838739498580854809
42	trees_orange_trunks_or_berries_white_leaves	development	9203-02342de3-ed48-4e91-b7d4-ee13092bb10a	1554918954344	speaker	tree-berries_present	tree-trunk_color-white	tree-berries_color-orange	target	10545.0	clickedObj	4771016669640751249
43	birds_purple_wings_white_crests_or_white_tails	development	9203-02342de3-ed48-4e91-b7d4-ee13092bb10a	1554918968715	speaker	bird-bird_wing_color-purple	bird-crest_present-true	bird-crest_tail_color-orange	target	10288.0	clickedObj	5554570159978621787
0	fish_orange_bodies_purple_stripes_or_whiskers	development	1733-db81f8ab-4092-4fa9-b3e3-9a27f35b27e5	1554918535801	listener	fish-stripes_present	fish-body_color-white	fish-body_color-orange	distr2	73381.0	clickedObj	-9057976653923251870
1	flowers_orange_petals_purple_centers	development	1733-db81f8ab-4092-4fa9-b3e3-9a27f35b27e5	1554918555673	listener	flower-petals_color-orange	flower-center_color-purple	flower-center_color-white	distr2	16818.0	clickedObj	6065707495405560556
2	trees_without_leaves	development	1733-db81f8ab-4092-4fa9-b3e3-9a27f35b27e5	1554918584238	listener	tree-leaves_present	tree-leaves_present-false	tree-trunk_color-purple	distr1	25513.0	clickedObj	-199461435756389603
1	trees_leaves_berries_or_orange_trunks	development	6457-35e1d4d8-2488-4555-bc60-d2b15db8615e	1554919157449	speaker	tree-trunk_color-orange	tree-trunk_color-white	tree-leaves_present-true	target	74505.0	clickedObj	7635298615757296805
2	bugs_purple_legs_white_heads	development	6457-35e1d4d8-2488-4555-bc60-d2b15db8615e	1554919281253	speaker	bug-legs_color-purple	bug-bug_wings_color-purple	bug-antennae_color-orange	distr1	120710.0	clickedObj	-8739158464557947226
3	flowers_orange_petals_purple_centers	development	6457-35e1d4d8-2488-4555-bc60-d2b15db8615e	1554919381727	speaker	flower-petals_color-orange	flower-petals_color-white	flower-stem_color-orange	target	97391.0	clickedObj	5139532104843520713
5	bugs_white_legs_purple_wings_or_orange_antennae	development	6457-35e1d4d8-2488-4555-bc60-d2b15db8615e	1554919457761	speaker	bug-bug_wings_color-purple	bug-bug_wings_color-purple	bug-bug_wings_color-orange	target	28263.0	clickedObj	5302986388746299577
7	fish_white_stripes_or_whiskers	development	6457-35e1d4d8-2488-4555-bc60-d2b15db8615e	1554919575733	speaker	fish-stripes_color-white	fish-stripes_color-purple	fish-stripes_color-orange	target	32127.0	clickedObj	6072967282696922064
0	fish_whiskers	development	5601-39d349cf-1131-4a57-a01b-90b1b7ba8429	1554919195067	listener	fish-whiskers_present	fish-fangs_present-false	fish-body_color-white	target	16971.0	clickedObj	5365872728344516887
1	fish_white_bodies_orange_stripes_or_fangs	development	5601-39d349cf-1131-4a57-a01b-90b1b7ba8429	1554919212917	listener	fish-stripes_color-orange	fish-body_color-purple	fish-stripes_color-orange	target	14379.0	clickedObj	7983773375441829626
0	flowers_purple_stems_thorns	development	9803-1b4d8ff5-22eb-4e9c-b63b-6ba9e29df5b5	1554916015429	speaker	flower-stem_color-purple	flower-center_color-white	flower-petals_color-purple	target	177108.0	clickedObj	821742101412698997
1	trees_without_leaves	development	9803-1b4d8ff5-22eb-4e9c-b63b-6ba9e29df5b5	1554916052225	speaker	tree-leaves_present	tree-leaves_present-false	tree-trunk_color-purple	target	33754.0	clickedObj	502657606772584935
2	bugs_without_wings	development	9803-1b4d8ff5-22eb-4e9c-b63b-6ba9e29df5b5	1554916082946	speaker	bug-wings_present	bug-body_color-purple	bug-legs_color-purple	target	27699.0	clickedObj	3902553031326474446
3	bugs_white_heads_or_orange_antennae_purple_legs	development	9803-1b4d8ff5-22eb-4e9c-b63b-6ba9e29df5b5	1554916102224	speaker	bug-head_color-white	bug-antennae_color-orange	bug-legs_color-white	distr1	16245.0	clickedObj	845041673837663238
4	fish_orange_bodies_purple_stripes_or_whiskers	development	9803-1b4d8ff5-22eb-4e9c-b63b-6ba9e29df5b5	1554916115032	speaker	fish-stripes_present	fish-stripes_color-white	fish-stripes_color-orange	target	9785.0	clickedObj	-3133009845750619934
5	trees_purple_leaves_berries	development	9803-1b4d8ff5-22eb-4e9c-b63b-6ba9e29df5b5	1554916133637	speaker	tree-leaves_color-purple	tree-trunk_color-purple	tree-leaves_color-purple	target	15572.0	clickedObj	-3790951420627942597
7	fish_orange_bodies_purple_stripes_or_whiskers	development	9803-1b4d8ff5-22eb-4e9c-b63b-6ba9e29df5b5	1554916181170	speaker	fish-stripes_color-purple	fish-body_color-purple	fish-whiskers_present-false	target	24581.0	clickedObj	-5051544699161536815
8	fish_fangs	development	9803-1b4d8ff5-22eb-4e9c-b63b-6ba9e29df5b5	1554916197843	speaker	fish-fangs_present	fish-body_color-purple	fish-stripes_color-orange	target	13635.0	clickedObj	-8814043323207292836
9	trees_white_leaves_or_orange_berries	development	9803-1b4d8ff5-22eb-4e9c-b63b-6ba9e29df5b5	1554916224596	speaker	tree-berries_color-orange	tree-leaves_present-false	tree-berries_color-purple	target	23730.0	clickedObj	6396756973751471578
10	fish_white_bodies_orange_stripes_or_fangs	development	9803-1b4d8ff5-22eb-4e9c-b63b-6ba9e29df5b5	1554916248269	speaker	fish-body_color-white	fish-whiskers_present-true	fish-stripes_present-true	target	20648.0	clickedObj	-7279655369528745128
11	flowers_purple_stems_white_petals_or_orange_centers	development	9803-1b4d8ff5-22eb-4e9c-b63b-6ba9e29df5b5	1554916259468	speaker	flower-petals_color-white	flower-stem_color-orange	flower-petals_color-orange	target	8159.0	clickedObj	7326816042330033271
12	trees_orange_trunks_or_berries_white_leaves	development	9803-1b4d8ff5-22eb-4e9c-b63b-6ba9e29df5b5	1554916276110	speaker	tree-leaves_color-white	tree-leaves_present-true	tree-trunk_color-purple	target	13604.0	clickedObj	-2561789857368589311
13	birds_orange_wings_tails	development	9803-1b4d8ff5-22eb-4e9c-b63b-6ba9e29df5b5	1554916582546	speaker	bird-bird_wing_color-orange	bird-crest_present-true	bird-crest_tail_color-orange	target	303399.0	clickedObj	7195971912968100457
0	trees_purple_leaves_berries	development	1004-93156069-0b2d-483b-83a6-e06650009a53	1554921019748	speaker	tree-leaves_color-purple	tree-berries_present-true	tree-berries_color-purple	target	28163.0	clickedObj	-3481359746456855757
1	fish_white_bodies_orange_stripes_or_fangs	development	1004-93156069-0b2d-483b-83a6-e06650009a53	1554921048423	speaker	fish-stripes_color-orange	fish-stripes_present-true	fish-whiskers_present-false	target	25596.0	clickedObj	-4444912795413168747
2	bugs_antennae_or_wings_purple_bodies	development	1004-93156069-0b2d-483b-83a6-e06650009a53	1554921074814	speaker	bug-body_color-purple	bug-legs_color-purple	bug-bug_wings_color-orange	target	23321.0	clickedObj	-2994462983953965130
4	fish_orange_bodies_or_fangs	development	1004-93156069-0b2d-483b-83a6-e06650009a53	1554921116844	speaker	fish-body_color-orange	fish-stripes_color-orange	fish-stripes_color-white	target	14487.0	clickedObj	-7619464702078131467
5	bugs_purple_wings_or_white_legs	development	1004-93156069-0b2d-483b-83a6-e06650009a53	1554921130363	speaker	bug-legs_color-white	bug-legs_color-purple	bug-legs_color-white	target	10417.0	clickedObj	5083036298755670459
6	trees_purple_trunks_or_white_leaves_orange_berries	development	1004-93156069-0b2d-483b-83a6-e06650009a53	1554921142610	speaker	tree-trunk_color-purple	tree-berries_present-false	tree-berries_color-orange	target	9169.0	clickedObj	8861799311400298288
7	bugs_orange_antennae_or_wings	development	1004-93156069-0b2d-483b-83a6-e06650009a53	1554921164101	speaker	bug-antennae_color-orange	bug-antennae_present-false	bug-antennae_color-orange	target	18414.0	clickedObj	6431193800268508039
8	bugs_orange_head	development	1004-93156069-0b2d-483b-83a6-e06650009a53	1554921187615	speaker	bug-head_color-orange	bug-antennae_present-true	bug-body_color-purple	target	20441.0	clickedObj	6711010060358939698
9	birds_orange_tails_or_white_wings_orange_crests	development	1004-93156069-0b2d-483b-83a6-e06650009a53	1554921199542	speaker	bird-bird_wing_color-white	bird-bird_wing_color-white	bird-bird_wing_color-purple	target	8852.0	clickedObj	-4574802692975793513
10	birds_purple_wings_white_crests_or_white_tails	development	1004-93156069-0b2d-483b-83a6-e06650009a53	1554921210672	speaker	bird-crest_tail_color-white	bird-crest_tail_color-purple	bird-crest_tail_color-white	target	8053.0	clickedObj	1081618770273605849
11	bugs_white_heads_or_orange_antennae_purple_legs	development	1004-93156069-0b2d-483b-83a6-e06650009a53	1554921231530	speaker	bug-head_color-white	bug-wings_present-false	bug-body_color-purple	target	17782.0	clickedObj	-8263713602420098788
12	birds_purple_wings_white_crests_or_white_tails	development	1004-93156069-0b2d-483b-83a6-e06650009a53	1554921253146	speaker	bird-crest_present	bird-bird_wing_color-orange	bird-crest_tail_color-orange	target	18546.0	clickedObj	-2437931961312247547
14	bugs_wings_antennae	development	1004-93156069-0b2d-483b-83a6-e06650009a53	1554921296894	speaker	bug-antennae_present	bug-antennae_present-false	bug-antennae_color-orange	target	15767.0	clickedObj	-8591100708932161697
15	flowers_purple_stems_white_petals_or_orange_centers	development	1004-93156069-0b2d-483b-83a6-e06650009a53	1554921324570	speaker	flower-center_color-orange	flower-petals_color-orange	flower-petals_color-white	target	24608.0	clickedObj	139532097907542143
16	flowers_purple_petals_or_thorns	development	1004-93156069-0b2d-483b-83a6-e06650009a53	1554921354598	speaker	flower-petals_color-purple	flower-stem_color-orange	flower-center_color-white	target	26958.0	clickedObj	-2173213464755549816
18	flowers_purple_stems_thorns	development	1004-93156069-0b2d-483b-83a6-e06650009a53	1554921434033	speaker	flower-stem_color-purple	flower-petals_color-orange	flower-thorns_present-false	target	45571.0	clickedObj	6788727133588763007
19	flowers_orange_stems_or_thorns	development	1004-93156069-0b2d-483b-83a6-e06650009a53	1554921450063	speaker	flower-thorns_present	flower-petals_color-orange	flower-petals_color-purple	target	12959.0	clickedObj	651832667333114813
20	trees_orange_trunks_or_berries_white_leaves	development	1004-93156069-0b2d-483b-83a6-e06650009a53	1554921464919	speaker	tree-leaves_present	tree-leaves_present-false	tree-leaves_color-white	target	11784.0	clickedObj	8721547754618397516
21	bugs_without_wings	development	1004-93156069-0b2d-483b-83a6-e06650009a53	1554921485637	speaker	bug-wings_present	bug-legs_color-white	bug-wings_present-true	target	17642.0	clickedObj	7710921231495960666
22	flowers_purple_stems_or_thorns_white_centers	development	1004-93156069-0b2d-483b-83a6-e06650009a53	1554921499284	speaker	flower-center_color-white	flower-center_color-purple	flower-center_color-orange	target	10579.0	clickedObj	618310979902924133
23	trees_purple_trunks_or_white_leaves_orange_berries	development	1004-93156069-0b2d-483b-83a6-e06650009a53	1554921515321	speaker	tree-berries_color-orange	tree-leaves_color-white	tree-trunk_color-white	target	12961.0	clickedObj	306469985598131332
25	fish_white_stripes_whiskers	development	1004-93156069-0b2d-483b-83a6-e06650009a53	1554921552389	speaker	fish-stripes_color-white	fish-body_color-orange	fish-stripes_present-true	target	15625.0	clickedObj	-1404621933145169812
26	birds_orange_tails_or_white_wings_orange_crests	development	1004-93156069-0b2d-483b-83a6-e06650009a53	1554921573347	speaker	bird-crest_tail_color-orange	bird-bird_wing_color-white	bird-crest_present-true	target	17882.0	clickedObj	8906593849046700792
27	trees_purple_berries	development	1004-93156069-0b2d-483b-83a6-e06650009a53	1554921582264	speaker	tree-berries_color-purple	tree-leaves_color-purple	tree-leaves_present-false	target	5829.0	clickedObj	-737519459259106819
28	trees_orange_trunks_or_berries_white_leaves	development	1004-93156069-0b2d-483b-83a6-e06650009a53	1554921594831	speaker	tree-leaves_color-white	tree-leaves_color-white	tree-berries_present-false	target	9496.0	clickedObj	850447814269592895
29	flowers_purple_centers_or_orange_stems_with_thorns	development	1004-93156069-0b2d-483b-83a6-e06650009a53	1554921611788	speaker	flower-center_color-purple	flower-stem_color-purple	flower-center_color-white	target	13877.0	clickedObj	-7437485262334843901
30	fish_white_stripes_or_purple_bodies_whiskers	development	1004-93156069-0b2d-483b-83a6-e06650009a53	1554921623311	speaker	fish-body_color-purple	fish-body_color-orange	fish-stripes_color-white	target	8452.0	clickedObj	689993248602488873
31	birds_orange_wings_tails	development	1004-93156069-0b2d-483b-83a6-e06650009a53	1554921655335	speaker	bird-bird_wing_color-orange	bird-crest_tail_color-orange	bird-bird_wing_color-white	target	28957.0	clickedObj	6822501681718520706
32	flowers_orange_stems_or_thorns	development	1004-93156069-0b2d-483b-83a6-e06650009a53	1554921668907	speaker	flower-stem_color-orange	flower-petals_color-purple	flower-thorns_present-false	target	10497.0	clickedObj	-7245378218257232421
33	fish_orange_bodies_purple_stripes_or_whiskers	development	1004-93156069-0b2d-483b-83a6-e06650009a53	1554921683186	speaker	fish-stripes_color-purple	fish-body_color-orange	fish-stripes_color-orange	target	11205.0	clickedObj	1763737301026838471
34	trees_purple_berries_or_white_trunks	development	1004-93156069-0b2d-483b-83a6-e06650009a53	1554921708466	speaker	tree-trunk_color-white	tree-leaves_color-white	tree-berries_color-orange	target	22206.0	clickedObj	-7902594803749202501
35	birds_purple_tails	development	1004-93156069-0b2d-483b-83a6-e06650009a53	1554921722842	speaker	bird-crest_tail_color-purple	bird-tail_present-false	bird-crest_tail_color-orange	target	11303.0	clickedObj	941439169733774967
37	bugs_purple_legs_white_heads_or_orange_wings	development	1004-93156069-0b2d-483b-83a6-e06650009a53	1554921755807	speaker	bug-bug_wings_color-orange	bug-legs_color-white	bug-bug_wings_color-orange	target	12413.0	clickedObj	3470208880482025596
38	trees_orange_trunks_or_berries_white_leaves	development	1004-93156069-0b2d-483b-83a6-e06650009a53	1554921771354	speaker	tree-trunk_color-orange	tree-berries_color-purple	tree-trunk_color-orange	target	12466.0	clickedObj	5978761248454780503
39	birds_purple_wings_white_crests_or_white_tails	development	1004-93156069-0b2d-483b-83a6-e06650009a53	1554921788047	speaker	bird-bird_wing_color-purple	bird-crest_tail_color-orange	bird-bird_wing_color-white	target	13618.0	clickedObj	4173323608790020580
42	bugs_white_heads_or_orange_antennae_purple_legs	development	1004-93156069-0b2d-483b-83a6-e06650009a53	1554921838967	speaker	bug-legs_color-purple	bug-bug_wings_color-purple	bug-head_color-white	target	14168.0	clickedObj	2474926694591824770
43	birds_tails	development	1004-93156069-0b2d-483b-83a6-e06650009a53	1554921857698	speaker	bird-tail_present	bird-crest_tail_color-white	bird-bird_wing_color-orange	target	15658.0	clickedObj	-2492742672184068543
44	flowers_purple_stems_white_petals_or_orange_centers	development	1004-93156069-0b2d-483b-83a6-e06650009a53	1554921873866	speaker	flower-petals_color-white	flower-center_color-purple	flower-thorns_present-false	target	13094.0	clickedObj	-6111856724123171774
1	bugs_without_wings	development	9151-3fd76803-d171-4ecd-838f-7dd47d2c9ade	1554921837022	speaker	bug-wings_present	bug-antennae_present-true	bug-body_color-purple	target	37762.0	clickedObj	-8768467530508334376
2	flowers_purple_stems_white_petals_or_orange_centers	development	9151-3fd76803-d171-4ecd-838f-7dd47d2c9ade	1554921866109	speaker	flower-petals_color-white	flower-center_color-white	flower-thorns_present-true	target	26032.0	clickedObj	2602949428513933741
4	fish_white_stripes_or_whiskers	development	9151-3fd76803-d171-4ecd-838f-7dd47d2c9ade	1554921901639	speaker	fish-stripes_present	fish-body_color-purple	fish-body_color-orange	target	7887.0	clickedObj	-3203089088444085644
5	birds_white_crests_or_orange_wings_tails	development	9151-3fd76803-d171-4ecd-838f-7dd47d2c9ade	1554921915942	speaker	bird-crest_present	bird-crest_tail_color-white	bird-tail_present-true	target	11269.0	clickedObj	-8828621471253479770
6	bugs_wings_antennae	development	9151-3fd76803-d171-4ecd-838f-7dd47d2c9ade	1554921934197	speaker	bug-antennae_present	bug-bug_wings_color-purple	bug-legs_color-purple	target	15218.0	clickedObj	7038681078472392787
7	birds_purple_wings_crests	development	9151-3fd76803-d171-4ecd-838f-7dd47d2c9ade	1554921959919	speaker	bird-bird_wing_color-purple	bird-bird_wing_color-white	bird-crest_tail_color-orange	target	22662.0	clickedObj	7731071339816098090
8	flowers_purple_petals_or_thorns	development	9151-3fd76803-d171-4ecd-838f-7dd47d2c9ade	1554921973823	speaker	flower-petals_color-purple	flower-stem_color-purple	flower-stem_color-orange	target	10835.0	clickedObj	-5123086359174573793
9	bugs_purple_wings_or_white_legs	development	9151-3fd76803-d171-4ecd-838f-7dd47d2c9ade	1554922003783	speaker	bug-bug_wings_color-purple	bug-body_color-purple	bug-bug_wings_color-orange	target	26915.0	clickedObj	-2982638497883308954
10	trees_white_leaves_or_orange_berries	development	9151-3fd76803-d171-4ecd-838f-7dd47d2c9ade	1554922014728	speaker	tree-berries_color-orange	tree-trunk_color-white	tree-trunk_color-orange	target	7900.0	clickedObj	-7404082916248706283
11	trees_white_leaves_or_orange_berries	development	9151-3fd76803-d171-4ecd-838f-7dd47d2c9ade	1554922036779	speaker	tree-leaves_color-white	tree-leaves_color-purple	tree-trunk_color-white	target	19012.0	clickedObj	-5301509389519391824
13	birds_orange_tails_or_white_wings_orange_crests	development	9151-3fd76803-d171-4ecd-838f-7dd47d2c9ade	1554922076028	speaker	bird-bird_wing_color-white	bird-crest_tail_color-purple	bird-bird_wing_color-orange	target	14998.0	clickedObj	5347695910086604961
14	flowers_orange_stems	development	9151-3fd76803-d171-4ecd-838f-7dd47d2c9ade	1554922100684	speaker	flower-stem_color-orange	flower-center_color-orange	flower-thorns_present-false	target	21590.0	clickedObj	6422025408259852911
15	bugs_white_heads_or_orange_antennae_purple_legs	development	9151-3fd76803-d171-4ecd-838f-7dd47d2c9ade	1554922114339	speaker	bug-legs_color-purple	bug-bug_wings_color-purple	bug-bug_wings_color-orange	target	10617.0	clickedObj	-643894860127407654
16	fish_white_stripes_or_whiskers	development	9151-3fd76803-d171-4ecd-838f-7dd47d2c9ade	1554922136200	speaker	fish-stripes_color-white	fish-body_color-white	fish-stripes_color-white	target	18818.0	clickedObj	2902265555946788284
17	bugs_purple_legs_white_heads_or_orange_wings	development	9151-3fd76803-d171-4ecd-838f-7dd47d2c9ade	1554922158349	speaker	bug-bug_wings_color-orange	bug-body_color-purple	bug-legs_color-purple	target	19106.0	clickedObj	-939476507042587468
18	birds_orange_wings_tails	development	9151-3fd76803-d171-4ecd-838f-7dd47d2c9ade	1554922174950	speaker	bird-bird_wing_color-orange	bird-bird_wing_color-white	bird-crest_tail_color-purple	target	13559.0	clickedObj	-6001065452669515175
19	fish_white_bodies_orange_stripes_or_fangs	development	9151-3fd76803-d171-4ecd-838f-7dd47d2c9ade	1554922183486	speaker	fish-stripes_color-orange	fish-stripes_color-purple	fish-body_color-purple	target	5484.0	clickedObj	-6405741791561715120
20	flowers_purple_stems_thorns	development	9151-3fd76803-d171-4ecd-838f-7dd47d2c9ade	1554922201367	speaker	flower-stem_color-purple	flower-petals_color-white	flower-center_color-white	target	14843.0	clickedObj	2861385418137599388
21	birds_white_crests_or_orange_wings_tails	development	9151-3fd76803-d171-4ecd-838f-7dd47d2c9ade	1554922219718	speaker	bird-crest_tail_color-white	bird-bird_wing_color-purple	bird-crest_present-true	target	15292.0	clickedObj	-8855015531161890664
22	fish_orange_bodies_purple_stripes_or_whiskers	development	9151-3fd76803-d171-4ecd-838f-7dd47d2c9ade	1554922236055	speaker	fish-stripes_color-purple	fish-body_color-white	fish-fangs_present-false	target	13272.0	clickedObj	1745216249320567797
23	fish_white_stripes_or_purple_bodies_whiskers	development	9151-3fd76803-d171-4ecd-838f-7dd47d2c9ade	1554922254135	speaker	fish-body_color-purple	fish-body_color-white	fish-stripes_color-orange	target	15036.0	clickedObj	-5606272737177514396
24	trees_leaves_berries_or_orange_trunks	development	9151-3fd76803-d171-4ecd-838f-7dd47d2c9ade	1554922281157	speaker	tree-berries_present	tree-leaves_present-true	tree-berries_present-false	target	23968.0	clickedObj	1819012948735534065
25	flowers_thorns	development	9151-3fd76803-d171-4ecd-838f-7dd47d2c9ade	1554922301987	speaker	flower-thorns_present	flower-center_color-orange	flower-petals_color-orange	target	17740.0	clickedObj	-2565013448985518924
27	trees_purple_leaves_berries	development	9151-3fd76803-d171-4ecd-838f-7dd47d2c9ade	1554922344509	speaker	tree-leaves_color-purple	tree-trunk_color-purple	tree-berries_color-orange	target	25560.0	clickedObj	-1213189293156183256
29	trees_purple_trunks_or_white_leaves_orange_berries	development	9151-3fd76803-d171-4ecd-838f-7dd47d2c9ade	1554922383994	speaker	tree-trunk_color-purple	tree-berries_color-purple	tree-trunk_color-purple	target	16548.0	clickedObj	-5355417483504123839
30	fish_whiskers	development	9151-3fd76803-d171-4ecd-838f-7dd47d2c9ade	1554922396270	speaker	fish-whiskers_present	fish-stripes_color-purple	fish-stripes_color-white	target	9196.0	clickedObj	-8189564563575156041
32	flowers_purple_stems_or_thorns_white_centers	development	9151-3fd76803-d171-4ecd-838f-7dd47d2c9ade	1554922432096	speaker	flower-center_color-white	flower-thorns_present-true	flower-petals_color-white	target	20180.0	clickedObj	-493720914146452468
35	bugs_purple_wings_or_white_legs	development	9151-3fd76803-d171-4ecd-838f-7dd47d2c9ade	1554922473812	speaker	bug-legs_color-white	bug-head_color-white	bug-antennae_present-true	target	16353.0	clickedObj	3583890021102254261
36	bugs_orange_antennae_or_wings	development	9151-3fd76803-d171-4ecd-838f-7dd47d2c9ade	1554922495180	speaker	bug-antennae_color-orange	bug-body_color-purple	bug-wings_present-false	target	18321.0	clickedObj	-4530154608182961267
37	bugs_orange_head	development	9151-3fd76803-d171-4ecd-838f-7dd47d2c9ade	1554922517683	speaker	bug-head_color-orange	bug-legs_color-white	bug-bug_wings_color-orange	target	19467.0	clickedObj	2709036948052155901
38	trees_leaves_berries_or_orange_trunks	development	9151-3fd76803-d171-4ecd-838f-7dd47d2c9ade	1554922531601	speaker	tree-leaves_present	tree-trunk_color-purple	tree-leaves_color-white	target	10877.0	clickedObj	415152244753834737
39	trees_purple_berries_or_white_trunks	development	9151-3fd76803-d171-4ecd-838f-7dd47d2c9ade	1554922547648	speaker	tree-trunk_color-white	tree-berries_present-true	tree-trunk_color-purple	target	12944.0	clickedObj	5636598436721440917
